TREATMENT_MONTH,GEOGRAPHY_CODE,GEOGRAPHY_NAME,AGE,TREATMENT_CHARGE_BAND,VALUE,STATUS
202411,QWU,Coventry and Warwickshire ICB,Adult,Urgent Treatment,3671,Final
202411,QWU,Coventry and Warwickshire ICB,All,Band 1,36359,Final
202411,QWU,Coventry and Warwickshire ICB,All,Band 2,2,Final
202411,QWU,Coventry and Warwickshire ICB,All,Band 2a,10288,Final
202411,QWU,Coventry and Warwickshire ICB,All,Band 2b,3183,Final
202411,QWU,Coventry and Warwickshire ICB,All,Band 2c,147,Final
202411,QWU,Coventry and Warwickshire ICB,All,Band 3,2050,Final
202411,QWU,Coventry and Warwickshire ICB,All,Other,169,Final
202411,QWU,Coventry and Warwickshire ICB,All,Urgent Treatment,4340,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Band 1,12360,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Band 2a,2165,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Band 2b,891,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Band 2c,16,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Band 3,73,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Other,1,Final
202411,QWU,Coventry and Warwickshire ICB,Child,Urgent Treatment,669,Final
202411,QXU,Surrey Heartlands ICB,Adult,Band 1,19706,Final
202411,QXU,Surrey Heartlands ICB,Adult,Band 2,3,Final
202411,QXU,Surrey Heartlands ICB,Adult,Band 2a,5083,Final
202411,QXU,Surrey Heartlands ICB,Adult,Band 2b,1320,Final
202411,QXU,Surrey Heartlands ICB,Adult,Band 2c,105,Final
202411,QXU,Surrey Heartlands ICB,Adult,Band 3,1275,Final
202411,QXU,Surrey Heartlands ICB,Adult,Other,47,Final
202411,QXU,Surrey Heartlands ICB,Adult,Urgent Treatment,3190,Final
202411,QXU,Surrey Heartlands ICB,All,Band 1,32338,Final
202411,QXU,Surrey Heartlands ICB,All,Band 2,3,Final
202411,QXU,Surrey Heartlands ICB,All,Band 2a,7262,Final
202411,QXU,Surrey Heartlands ICB,All,Band 2b,2200,Final
202411,QXU,Surrey Heartlands ICB,All,Band 2c,116,Final
202411,QXU,Surrey Heartlands ICB,All,Band 3,1419,Final
202411,QXU,Surrey Heartlands ICB,All,Other,51,Final
202411,QXU,Surrey Heartlands ICB,All,Urgent Treatment,3854,Final
202411,QXU,Surrey Heartlands ICB,Child,Band 1,12632,Final
202411,QXU,Surrey Heartlands ICB,Child,Band 2a,2179,Final
202411,QXU,Surrey Heartlands ICB,Child,Band 2b,880,Final
202411,QXU,Surrey Heartlands ICB,Child,Band 2c,11,Final
202411,QXU,Surrey Heartlands ICB,Child,Band 3,144,Final
202411,QXU,Surrey Heartlands ICB,Child,Other,4,Final
202411,QXU,Surrey Heartlands ICB,Child,Urgent Treatment,664,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Band 1,57674,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Band 2a,26333,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Band 2b,6332,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Band 2c,361,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Band 3,5363,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Other,733,Final
202411,QYG,Cheshire and Merseyside ICB,Adult,Urgent Treatment,14894,Final
202411,QYG,Cheshire and Merseyside ICB,All,Band 1,92127,Final
202411,QYG,Cheshire and Merseyside ICB,All,Band 2a,32639,Final
202411,QYG,Cheshire and Merseyside ICB,All,Band 2b,8892,Final
202411,QYG,Cheshire and Merseyside ICB,All,Band 2c,414,Final
202411,QYG,Cheshire and Merseyside ICB,All,Band 3,5604,Final
202411,QYG,Cheshire and Merseyside ICB,All,Other,744,Final
202411,QYG,Cheshire and Merseyside ICB,All,Urgent Treatment,17457,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Band 1,34453,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Band 2a,6306,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Band 2b,2560,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Band 2c,53,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Band 3,241,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Other,11,Final
202411,QYG,Cheshire and Merseyside ICB,Child,Urgent Treatment,2563,Final
202411,Y56,London,Adult,Band 1,120217,Final
202411,Y56,London,Adult,Band 2,8,Final
202411,Y56,London,Adult,Band 2a,58017,Final
202411,Y56,London,Adult,Band 2b,21434,Final
202411,Y56,London,Adult,Band 2c,2534,Final
202411,Y56,London,Adult,Band 3,24252,Final
202411,Y56,London,Adult,Other,752,Final
202411,Y56,London,Adult,Urgent Treatment,46827,Final
202411,Y56,London,All,Band 1,201653,Final
202411,Y56,London,All,Band 2,11,Final
202411,Y56,London,All,Band 2a,81735,Final
202411,Y56,London,All,Band 2b,35208,Final
202411,Y56,London,All,Band 2c,2762,Final
202411,Y56,London,All,Band 3,26038,Final
202411,Y56,London,All,Other,768,Final
202411,Y56,London,All,Urgent Treatment,54989,Final
202411,Y56,London,Child,Band 1,81436,Final
202411,Y56,London,Child,Band 2,3,Final
202411,Y56,London,Child,Band 2a,23718,Final
202411,Y56,London,Child,Band 2b,13774,Final
202411,Y56,London,Child,Band 2c,228,Final
202411,Y56,London,Child,Band 3,1786,Final
202411,Y56,London,Child,Other,16,Final
202411,Y56,London,Child,Urgent Treatment,8162,Final
202411,Y58,South West,Adult,Band 1,85616,Final
202411,Y58,South West,Adult,Band 2,5,Final
202411,Y58,South West,Adult,Band 2a,30277,Final
202411,Y58,South West,Adult,Band 2b,8951,Final
202411,Y58,South West,Adult,Band 2c,700,Final
202411,Y58,South West,Adult,Band 3,5786,Final
202411,Y58,South West,Adult,Other,646,Final
202411,Y58,South West,Adult,Urgent Treatment,17633,Final
202411,Y58,South West,All,Band 1,144515,Final
202411,Y58,South West,All,Band 2,10,Final
202411,Y58,South West,All,Band 2a,39895,Final
202411,Y58,South West,All,Band 2b,12587,Final
202411,Y58,South West,All,Band 2c,768,Final
202411,Y58,South West,All,Band 3,6157,Final
202411,Y58,South West,All,Other,654,Final
202411,Y58,South West,All,Urgent Treatment,20735,Final
202411,Y58,South West,Child,Band 1,58899,Final
202411,Y58,South West,Child,Band 2,5,Final
202411,Y58,South West,Child,Band 2a,9618,Final
202411,Y58,South West,Child,Band 2b,3636,Final
202411,Y58,South West,Child,Band 2c,68,Final
202411,Y58,South West,Child,Band 3,371,Final
202411,Y58,South West,Child,Other,8,Final
202411,Y58,South West,Child,Urgent Treatment,3102,Final
202411,Y59,South East,Adult,Band 1,170205,Final
202411,Y59,South East,Adult,Band 2,16,Final
202411,Y59,South East,Adult,Band 2a,54362,Final
202411,Y59,South East,Adult,Band 2b,18799,Final
202411,Y59,South East,Adult,Band 2c,989,Final
202411,Y59,South East,Adult,Band 3,14340,Final
202411,Y59,South East,Adult,Other,769,Final
202411,Y59,South East,Adult,Urgent Treatment,33671,Final
202411,Y59,South East,All,Band 1,274466,Final
202411,Y59,South East,All,Band 2,18,Final
202411,Y59,South East,All,Band 2a,75039,Final
202411,Y59,South East,All,Band 2b,29604,Final
202411,Y59,South East,All,Band 2c,1105,Final
202411,Y59,South East,All,Band 3,15555,Final
202411,Y59,South East,All,Other,838,Final
202411,Y59,South East,All,Urgent Treatment,40268,Final
202411,Y59,South East,Child,Band 1,104261,Final
202411,Y59,South East,Child,Band 2,2,Final
202411,Y59,South East,Child,Band 2a,20677,Final
202411,Y59,South East,Child,Band 2b,10805,Final
202411,Y59,South East,Child,Band 2c,116,Final
202411,Y59,South East,Child,Band 3,1215,Final
202411,Y59,South East,Child,Other,69,Final
202411,Y59,South East,Child,Urgent Treatment,6597,Final
202411,Y60,Midlands,Adult,Band 1,230608,Final
202411,Y60,Midlands,Adult,Band 2,17,Final
202411,Y60,Midlands,Adult,Band 2a,88655,Final
202411,Y60,Midlands,Adult,Band 2b,27040,Final
202411,Y60,Midlands,Adult,Band 2c,1234,Final
202411,Y60,Midlands,Adult,Band 3,20347,Final
202411,Y60,Midlands,Adult,Other,1555,Final
202411,Y60,Midlands,Adult,Urgent Treatment,40691,Final
202411,Y60,Midlands,All,Band 1,363872,Final
202411,Y60,Midlands,All,Band 2,25,Final
202411,Y60,Midlands,All,Band 2a,115528,Final
202411,Y60,Midlands,All,Band 2b,39286,Final
202411,Y60,Midlands,All,Band 2c,1393,Final
202411,Y60,Midlands,All,Band 3,21351,Final
202411,Y60,Midlands,All,Other,1587,Final
202411,Y60,Midlands,All,Urgent Treatment,48547,Final
202411,Y60,Midlands,Child,Band 1,133264,Final
202411,Y60,Midlands,Child,Band 2,8,Final
202411,Y60,Midlands,Child,Band 2a,26873,Final
202411,Y60,Midlands,Child,Band 2b,12246,Final
202411,Y60,Midlands,Child,Band 2c,159,Final
202411,Y60,Midlands,Child,Band 3,1004,Final
202411,Y60,Midlands,Child,Other,32,Final
202411,Y60,Midlands,Child,Urgent Treatment,7856,Final
202411,Y61,East of England,Adult,Band 1,135332,Final
202411,Y61,East of England,Adult,Band 2,7,Final
202411,Y61,East of England,Adult,Band 2a,40977,Final
202411,Y61,East of England,Adult,Band 2b,12628,Final
202411,Y61,East of England,Adult,Band 2c,888,Final
202411,Y61,East of England,Adult,Band 3,10268,Final
202411,Y61,East of England,Adult,Other,809,Final
202411,Y61,East of England,Adult,Urgent Treatment,26378,Final
202411,Y61,East of England,All,Band 1,217594,Final
202411,Y61,East of England,All,Band 2,7,Final
202411,Y61,East of England,All,Band 2a,57182,Final
202411,Y61,East of England,All,Band 2b,19377,Final
202411,Y61,East of England,All,Band 2c,1017,Final
202411,Y61,East of England,All,Band 3,11069,Final
202411,Y61,East of England,All,Other,831,Final
202411,Y61,East of England,All,Urgent Treatment,31497,Final
202411,Y61,East of England,Child,Band 1,82262,Final
202411,Y61,East of England,Child,Band 2a,16205,Final
202411,Y61,East of England,Child,Band 2b,6749,Final
202411,Y61,East of England,Child,Band 2c,129,Final
202411,Y61,East of England,Child,Band 3,801,Final
202411,Y61,East of England,Child,Other,22,Final
202411,Y61,East of England,Child,Urgent Treatment,5119,Final
202411,Y62,North West,Adult,Band 1,161358,Final
202411,Y62,North West,Adult,Band 2,8,Final
202411,Y62,North West,Adult,Band 2a,71620,Final
202411,Y62,North West,Adult,Band 2b,17952,Final
202411,Y62,North West,Adult,Band 2c,1117,Final
202411,Y62,North West,Adult,Band 3,15681,Final
202411,Y62,North West,Adult,Other,1694,Final
202411,Y62,North West,Adult,Urgent Treatment,44548,Final
202411,Y62,North West,All,Band 1,265363,Final
202411,Y62,North West,All,Band 2,9,Final
202411,Y62,North West,All,Band 2a,91669,Final
202411,Y62,North West,All,Band 2b,27220,Final
202411,Y62,North West,All,Band 2c,1284,Final
202411,Y62,North West,All,Band 3,16457,Final
202411,Y62,North West,All,Other,1728,Final
202411,Y62,North West,All,Urgent Treatment,52795,Final
202411,Y62,North West,Child,Band 1,104005,Final
202411,Y62,North West,Child,Band 2,1,Final
202411,Y62,North West,Child,Band 2a,20049,Final
202411,Y62,North West,Child,Band 2b,9268,Final
202411,Y62,North West,Child,Band 2c,167,Final
202411,Y62,North West,Child,Band 3,776,Final
202411,Y62,North West,Child,Other,34,Final
202411,Y62,North West,Child,Urgent Treatment,8247,Final
202411,Y63,North East and Yorkshire,Adult,Band 1,189507,Final
202411,Y63,North East and Yorkshire,Adult,Band 2,10,Final
202411,Y63,North East and Yorkshire,Adult,Band 2a,81579,Final
202411,Y63,North East and Yorkshire,Adult,Band 2b,20624,Final
202411,Y63,North East and Yorkshire,Adult,Band 2c,1310,Final
202411,Y63,North East and Yorkshire,Adult,Band 3,14906,Final
202411,Y63,North East and Yorkshire,Adult,Other,2107,Final
202411,Y63,North East and Yorkshire,Adult,Urgent Treatment,48369,Final
202411,Y63,North East and Yorkshire,All,Band 1,303824,Final
202411,Y63,North East and Yorkshire,All,Band 2,20,Final
202411,Y63,North East and Yorkshire,All,Band 2a,102565,Final
202411,Y63,North East and Yorkshire,All,Band 2b,29708,Final
202411,Y63,North East and Yorkshire,All,Band 2c,1441,Final
202411,Y63,North East and Yorkshire,All,Band 3,15684,Final
202411,Y63,North East and Yorkshire,All,Other,2151,Final
202411,Y63,North East and Yorkshire,All,Urgent Treatment,56434,Final
202411,Y63,North East and Yorkshire,Child,Band 1,114317,Final
202411,Y63,North East and Yorkshire,Child,Band 2,10,Final
202411,Y63,North East and Yorkshire,Child,Band 2a,20986,Final
202411,Y63,North East and Yorkshire,Child,Band 2b,9084,Final
202411,Y63,North East and Yorkshire,Child,Band 2c,131,Final
202411,Y63,North East and Yorkshire,Child,Band 3,778,Final
202411,Y63,North East and Yorkshire,Child,Other,44,Final
202411,Y63,North East and Yorkshire,Child,Urgent Treatment,8065,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Band 1,26785,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Band 2,1,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Band 2a,12794,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Band 2b,3072,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Band 2c,253,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Band 3,3130,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Other,310,Final
202412,QE1,Lancashire and South Cumbria ICB,Adult,Urgent Treatment,10508,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Band 1,47092,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Band 2,1,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Band 2a,17107,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Band 2b,5303,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Band 2c,295,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Band 3,3296,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Other,318,Final
202412,QE1,Lancashire and South Cumbria ICB,All,Urgent Treatment,12247,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Band 1,20307,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Band 2a,4313,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Band 2b,2231,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Band 2c,42,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Band 3,166,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Other,8,Final
202412,QE1,Lancashire and South Cumbria ICB,Child,Urgent Treatment,1739,Final
202412,QF7,South Yorkshire ICB,Adult,Band 1,30185,Final
202412,QF7,South Yorkshire ICB,Adult,Band 2,2,Final
202412,QF7,South Yorkshire ICB,Adult,Band 2a,13300,Final
202412,QF7,South Yorkshire ICB,Adult,Band 2b,3544,Final
202412,QF7,South Yorkshire ICB,Adult,Band 2c,192,Final
202412,QF7,South Yorkshire ICB,Adult,Band 3,2677,Final
202412,QF7,South Yorkshire ICB,Adult,Other,342,Final
202412,QF7,South Yorkshire ICB,Adult,Urgent Treatment,9506,Final
202412,QF7,South Yorkshire ICB,All,Band 1,46977,Final
202412,QF7,South Yorkshire ICB,All,Band 2,2,Final
202412,QF7,South Yorkshire ICB,All,Band 2a,16381,Final
202412,QF7,South Yorkshire ICB,All,Band 2b,4888,Final
202412,QF7,South Yorkshire ICB,All,Band 2c,222,Final
202412,QF7,South Yorkshire ICB,All,Band 3,2805,Final
202412,QF7,South Yorkshire ICB,All,Other,346,Final
202412,QF7,South Yorkshire ICB,All,Urgent Treatment,10835,Final
202412,QF7,South Yorkshire ICB,Child,Band 1,16792,Final
202412,QF7,South Yorkshire ICB,Child,Band 2a,3081,Final
202412,QF7,South Yorkshire ICB,Child,Band 2b,1344,Final
202412,QF7,South Yorkshire ICB,Child,Band 2c,30,Final
202412,QF7,South Yorkshire ICB,Child,Band 3,128,Final
202412,QF7,South Yorkshire ICB,Child,Other,4,Final
202412,QF7,South Yorkshire ICB,Child,Urgent Treatment,1329,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Band 1,11803,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Band 2a,4123,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Band 2b,1468,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Band 2c,78,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Band 3,1214,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Other,81,Final
202412,QGH,Herefordshire and Worcestershire ICB,Adult,Urgent Treatment,2980,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Band 1,19004,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Band 2a,5268,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Band 2b,1949,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Band 2c,90,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Band 3,1274,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Other,86,Final
202412,QGH,Herefordshire and Worcestershire ICB,All,Urgent Treatment,3418,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Band 1,7201,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Band 2a,1145,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Band 2b,481,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Band 2c,12,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Band 3,60,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Other,5,Final
202412,QGH,Herefordshire and Worcestershire ICB,Child,Urgent Treatment,438,Final
202412,QH8,Mid and South Essex ICB,Adult,Band 1,22312,Final
202412,QH8,Mid and South Essex ICB,Adult,Band 2a,7716,Final
202412,QH8,Mid and South Essex ICB,Adult,Band 2b,2238,Final
202412,QH8,Mid and South Essex ICB,Adult,Band 2c,225,Final
202412,QH8,Mid and South Essex ICB,Adult,Band 3,2351,Final
202412,QH8,Mid and South Essex ICB,Adult,Other,174,Final
202412,QH8,Mid and South Essex ICB,Adult,Urgent Treatment,6003,Final
202412,QH8,Mid and South Essex ICB,All,Band 1,34517,Final
202412,QH8,Mid and South Essex ICB,All,Band 2,1,Final
202412,QH8,Mid and South Essex ICB,All,Band 2a,10227,Final
202412,QH8,Mid and South Essex ICB,All,Band 2b,3419,Final
202412,QH8,Mid and South Essex ICB,All,Band 2c,258,Final
202412,QH8,Mid and South Essex ICB,All,Band 3,2531,Final
202412,QH8,Mid and South Essex ICB,All,Other,176,Final
202412,QH8,Mid and South Essex ICB,All,Urgent Treatment,6878,Final
202412,QH8,Mid and South Essex ICB,Child,Band 1,12205,Final
202412,QH8,Mid and South Essex ICB,Child,Band 2,1,Final
202412,QH8,Mid and South Essex ICB,Child,Band 2a,2511,Final
202412,QH8,Mid and South Essex ICB,Child,Band 2b,1181,Final
202412,QH8,Mid and South Essex ICB,Child,Band 2c,33,Final
202412,QH8,Mid and South Essex ICB,Child,Band 3,180,Final
202412,QH8,Mid and South Essex ICB,Child,Other,2,Final
202412,QH8,Mid and South Essex ICB,Child,Urgent Treatment,875,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Band 1,13357,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Band 2,3,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Band 2a,4464,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Band 2b,1482,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Band 2c,130,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Band 3,1465,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Other,59,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Adult,Urgent Treatment,3618,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Band 1,25755,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Band 2,4,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Band 2a,7088,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Band 2b,2556,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Band 2c,151,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Band 3,1543,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Other,60,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",All,Urgent Treatment,4478,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Band 1,12398,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Band 2,1,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Band 2a,2624,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Band 2b,1074,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Band 2c,21,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Band 3,78,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Other,1,Final
202412,QHG,"Bedfordshire, Luton and Milton Keynes ICB",Child,Urgent Treatment,860,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Band 1,18567,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Band 2,2,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Band 2a,8062,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Band 2b,3334,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Band 2c,161,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Band 3,3034,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Other,164,Final
202412,QHL,Birmingham and Solihull ICB,Adult,Urgent Treatment,5689,Final
202412,QHL,Birmingham and Solihull ICB,All,Band 1,32647,Final
202412,QHL,Birmingham and Solihull ICB,All,Band 2,2,Final
202412,QHL,Birmingham and Solihull ICB,All,Band 2a,11590,Final
202412,QHL,Birmingham and Solihull ICB,All,Band 2b,4968,Final
202412,QHL,Birmingham and Solihull ICB,All,Band 2c,181,Final
202412,QHL,Birmingham and Solihull ICB,All,Band 3,3138,Final
202412,QHL,Birmingham and Solihull ICB,All,Other,168,Final
202412,QHL,Birmingham and Solihull ICB,All,Urgent Treatment,6756,Final
202412,QHL,Birmingham and Solihull ICB,Child,Band 1,14080,Final
202412,QHL,Birmingham and Solihull ICB,Child,Band 2a,3528,Final
202412,QHL,Birmingham and Solihull ICB,Child,Band 2b,1634,Final
202412,QHL,Birmingham and Solihull ICB,Child,Band 2c,20,Final
202412,QHL,Birmingham and Solihull ICB,Child,Band 3,104,Final
202412,QHL,Birmingham and Solihull ICB,Child,Other,4,Final
202412,QHL,Birmingham and Solihull ICB,Child,Urgent Treatment,1067,Final
202412,QHM,North East and North Cumbria ICB,Adult,Band 1,48131,Final
202412,QHM,North East and North Cumbria ICB,Adult,Band 2a,22812,Final
202412,QHM,North East and North Cumbria ICB,Adult,Band 2b,5823,Final
202412,QHM,North East and North Cumbria ICB,Adult,Band 2c,386,Final
202412,QHM,North East and North Cumbria ICB,Adult,Band 3,5176,Final
202412,QHM,North East and North Cumbria ICB,Adult,Other,889,Final
202412,QHM,North East and North Cumbria ICB,Adult,Urgent Treatment,17734,Final
202412,QHM,North East and North Cumbria ICB,All,Band 1,78173,Final
202412,QHM,North East and North Cumbria ICB,All,Band 2,2,Final
202412,QHM,North East and North Cumbria ICB,All,Band 2a,28309,Final
202412,QHM,North East and North Cumbria ICB,All,Band 2b,8010,Final
202412,QHM,North East and North Cumbria ICB,All,Band 2c,418,Final
202412,QHM,North East and North Cumbria ICB,All,Band 3,5384,Final
202412,QHM,North East and North Cumbria ICB,All,Other,923,Final
202412,QHM,North East and North Cumbria ICB,All,Urgent Treatment,20199,Final
202412,QHM,North East and North Cumbria ICB,Child,Band 1,30042,Final
202412,QHM,North East and North Cumbria ICB,Child,Band 2,2,Final
202412,QHM,North East and North Cumbria ICB,Child,Band 2a,5497,Final
202412,QHM,North East and North Cumbria ICB,Child,Band 2b,2187,Final
202412,QHM,North East and North Cumbria ICB,Child,Band 2c,32,Final
202412,QHM,North East and North Cumbria ICB,Child,Band 3,208,Final
202412,QHM,North East and North Cumbria ICB,Child,Other,34,Final
202412,QHM,North East and North Cumbria ICB,Child,Urgent Treatment,2465,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Band 1,19707,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Band 2a,8159,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Band 2b,1900,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Band 2c,126,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Band 3,1385,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Other,139,Final
202412,QJ2,Derby and Derbyshire ICB,Adult,Urgent Treatment,4065,Final
202412,QJ2,Derby and Derbyshire ICB,All,Band 1,32270,Final
202412,QJ2,Derby and Derbyshire ICB,All,Band 2a,10309,Final
202412,QJ2,Derby and Derbyshire ICB,All,Band 2b,2713,Final
202412,QJ2,Derby and Derbyshire ICB,All,Band 2c,138,Final
202412,QJ2,Derby and Derbyshire ICB,All,Band 3,1461,Final
202412,QJ2,Derby and Derbyshire ICB,All,Other,143,Final
202412,QJ2,Derby and Derbyshire ICB,All,Urgent Treatment,4696,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Band 1,12563,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Band 2a,2150,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Band 2b,813,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Band 2c,12,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Band 3,76,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Other,4,Final
202412,QJ2,Derby and Derbyshire ICB,Child,Urgent Treatment,631,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Band 1,16491,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Band 2a,5115,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Band 2b,1598,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Band 2c,59,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Band 3,1278,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Other,85,Final
202412,QJG,Suffolk and North East Essex ICB,Adult,Urgent Treatment,3406,Final
202412,QJG,Suffolk and North East Essex ICB,All,Band 1,26443,Final
202412,QJG,Suffolk and North East Essex ICB,All,Band 2a,7074,Final
202412,QJG,Suffolk and North East Essex ICB,All,Band 2b,2339,Final
202412,QJG,Suffolk and North East Essex ICB,All,Band 2c,71,Final
202412,QJG,Suffolk and North East Essex ICB,All,Band 3,1369,Final
202412,QJG,Suffolk and North East Essex ICB,All,Other,88,Final
202412,QJG,Suffolk and North East Essex ICB,All,Urgent Treatment,3853,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Band 1,9952,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Band 2a,1959,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Band 2b,741,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Band 2c,12,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Band 3,91,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Other,3,Final
202412,QJG,Suffolk and North East Essex ICB,Child,Urgent Treatment,447,Final
202412,QJK,Devon ICB,Adult,Band 1,10783,Final
202412,QJK,Devon ICB,Adult,Band 2a,4872,Final
202412,QJK,Devon ICB,Adult,Band 2b,1371,Final
202412,QJK,Devon ICB,Adult,Band 2c,117,Final
202412,QJK,Devon ICB,Adult,Band 3,960,Final
